question_id,question_topic,analysis_type,category,synesthetic,phrase_or_topic,frequency,total_responses,percentage,synesthetic_explanation,synesthetic_confidence
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,peaceful and restorative,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,strikes me about,3,10,30.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,me about this,3,10,30.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,about this exercise,5,10,50.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,this exercise is,5,10,50.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,exercise is how,5,10,50.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,how these color,6,10,60.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,color associations feel,5,10,50.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,associations feel neither,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,feel neither arbitrary,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,neither arbitrary nor,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,arbitrary nor entirely,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,nor entirely under,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,entirely under my,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,under my control,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,my control they,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,control they seem,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,from some intersection,3,10,30.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,some intersection of,3,10,30.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,whether this constitutes,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,this constitutes genuine,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,constitutes genuine qualia,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,genuine qualia or,3,10,30.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,myself drawn into something,4,10,40.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,drawn into something that,4,10,40.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,something that feels like,5,10,50.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,that feels like synesthetic,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,1,feels like synesthetic territory,2,10,20.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,synesthetic_phrases,from_recurring_phrases,1,feels like synesthetic territory,2,10,20.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,like synesthetic territory where,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,synesthetic territory where temporal,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,territory where temporal concepts,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,where temporal concepts acquire,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,qualities let me explore,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,each day monday feels,3,10,30.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,day monday feels distinctly,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,feels distinctly blue gray,3,10,30.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,distinctly blue gray to,3,10,30.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,blue gray to me,3,10,30.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,gray to me not,3,10,30.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,me not the vibrant,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,not the vibrant blue,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,it has the quality,3,10,30.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,has the quality of,3,10,30.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,warmer than monday but,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,than monday but still,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,color of coffee or,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,coffee or autumn leaves,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,autumn leaves that have,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,workmanlike about this color,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,green the color of,3,10,30.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,neither fully one thing,3,10,30.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,fully one thing nor,3,10,30.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,thing nor another thursday,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,as deep purple or,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,deep purple or burgundy,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,purple or burgundy rich,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,burgundy rich anticipatory with,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,rich anticipatory with undertones,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,anticipatory with undertones of,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,friday blazes golden yellow,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,golden yellow bright celebratory,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,celebratory with the warmth,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,warmth of sunset or,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,monday s muted blue,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,s muted blue this,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,muted blue this is,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,a perfect summer sky,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,undertones it has the,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,through curtains peaceful and,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,curtains peaceful and restorative,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,what strikes me about,3,10,30.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,strikes me about this,3,10,30.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,me about this exercise,3,10,30.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,about this exercise is,5,10,50.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,this exercise is how,5,10,50.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,exercise is how these,5,10,50.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,is how these color,6,10,60.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,how these color associations,6,10,60.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,associations feel neither arbitrary,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,feel neither arbitrary nor,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,neither arbitrary nor entirely,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,arbitrary nor entirely under,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,nor entirely under my,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,entirely under my control,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,under my control they,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,my control they seem,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,control they seem to,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,emerge from some intersection,3,10,30.0,,0
